id,persona,theme,awareness,source,public_url,status,deployed_at,error
53,AI時代価値不安ビジネス層,AI時代の人間価値,無関心,指名検索,https://xserver-n8n-467911.web.app/lp/ai時代価値不安ビジネス層/ai時代の人間価値/無関心/指名検索/,generated,2026-03-28 06:18:32,
54,AI時代価値不安ビジネス層,AI時代の人間価値,無関心,コンセプト訴求記事,https://xserver-n8n-467911.web.app/lp/ai時代価値不安ビジネス層/ai時代の人間価値/無関心/コンセプト訴求記事/,generated,2026-03-28 06:18:37,
76,AI時代価値不安ビジネス層,AI時代の人間価値,解決策探索,福岡イベント検索,https://xserver-n8n-467911.web.app/lp/ai時代価値不安ビジネス層/ai時代の人間価値/解決策探索/福岡イベント検索/,generated,2026-03-28 06:18:37,
74,AI時代価値不安ビジネス層,AI時代の人間価値,解決策探索,コンセプト訴求記事,https://xserver-n8n-467911.web.app/lp/ai時代価値不安ビジネス層/ai時代の人間価値/解決策探索/コンセプト訴求記事/,generated,2026-03-28 06:18:38,
77,AI時代価値不安ビジネス層,AI時代の人間価値,解決策探索,AI時代人間価値文脈,https://xserver-n8n-467911.web.app/lp/ai時代価値不安ビジネス層/ai時代の人間価値/解決策探索/ai時代人間価値文脈/,generated,2026-03-28 06:18:38,
78,AI時代価値不安ビジネス層,AI時代の人間価値,解決策探索,自己変容文脈,https://xserver-n8n-467911.web.app/lp/ai時代価値不安ビジネス層/ai時代の人間価値/解決策探索/自己変容文脈/,generated,2026-03-28 06:18:40,
75,AI時代価値不安ビジネス層,AI時代の人間価値,解決策探索,講師名検索,https://xserver-n8n-467911.web.app/lp/ai時代価値不安ビジネス層/ai時代の人間価値/解決策探索/講師名検索/,generated,2026-03-28 06:18:40,
73,AI時代価値不安ビジネス層,AI時代の人間価値,解決策探索,指名検索,https://xserver-n8n-467911.web.app/lp/ai時代価値不安ビジネス層/ai時代の人間価値/解決策探索/指名検索/,generated,2026-03-28 06:18:40,
58,AI時代価値不安ビジネス層,AI時代の人間価値,無関心,自己変容文脈,https://xserver-n8n-467911.web.app/lp/ai時代価値不安ビジネス層/ai時代の人間価値/無関心/自己変容文脈/,generated,2026-03-28 06:18:42,
56,AI時代価値不安ビジネス層,AI時代の人間価値,無関心,福岡イベント検索,https://xserver-n8n-467911.web.app/lp/ai時代価値不安ビジネス層/ai時代の人間価値/無関心/福岡イベント検索/,generated,2026-03-28 06:18:42,
55,AI時代価値不安ビジネス層,AI時代の人間価値,無関心,講師名検索,https://xserver-n8n-467911.web.app/lp/ai時代価値不安ビジネス層/ai時代の人間価値/無関心/講師名検索/,generated,2026-03-28 06:18:42,
57,AI時代価値不安ビジネス層,AI時代の人間価値,無関心,AI時代人間価値文脈,https://xserver-n8n-467911.web.app/lp/ai時代価値不安ビジネス層/ai時代の人間価値/無関心/ai時代人間価値文脈/,generated,2026-03-28 06:18:43,
59,AI時代価値不安ビジネス層,AI時代の人間価値,無関心,友人紹介,https://xserver-n8n-467911.web.app/lp/ai時代価値不安ビジネス層/ai時代の人間価値/無関心/友人紹介/,generated,2026-03-28 06:18:45,
60,AI時代価値不安ビジネス層,AI時代の人間価値,無関心,既存参加者周辺流入,https://xserver-n8n-467911.web.app/lp/ai時代価値不安ビジネス層/ai時代の人間価値/無関心/既存参加者周辺流入/,generated,2026-03-28 06:18:49,
79,AI時代価値不安ビジネス層,AI時代の人間価値,解決策探索,友人紹介,https://xserver-n8n-467911.web.app/lp/ai時代価値不安ビジネス層/ai時代の人間価値/解決策探索/友人紹介/,generated,2026-03-28 06:18:50,
80,AI時代価値不安ビジネス層,AI時代の人間価値,解決策探索,既存参加者周辺流入,https://xserver-n8n-467911.web.app/lp/ai時代価値不安ビジネス層/ai時代の人間価値/解決策探索/既存参加者周辺流入/,generated,2026-03-28 06:18:50,
81,AI時代価値不安ビジネス層,AI時代の人間価値,比較検討,SNS広告,https://xserver-n8n-467911.web.app/lp/ai時代価値不安ビジネス層/ai時代の人間価値/比較検討/sns広告/,generated,2026-03-28 06:18:53,
84,AI時代価値不安ビジネス層,AI時代の人間価値,比較検討,コンセプト訴求記事,https://xserver-n8n-467911.web.app/lp/ai時代価値不安ビジネス層/ai時代の人間価値/比較検討/コンセプト訴求記事/,generated,2026-03-28 06:18:54,
83,AI時代価値不安ビジネス層,AI時代の人間価値,比較検討,指名検索,https://xserver-n8n-467911.web.app/lp/ai時代価値不安ビジネス層/ai時代の人間価値/比較検討/指名検索/,generated,2026-03-28 06:18:55,
82,AI時代価値不安ビジネス層,AI時代の人間価値,比較検討,リマーケティング,https://xserver-n8n-467911.web.app/lp/ai時代価値不安ビジネス層/ai時代の人間価値/比較検討/リマーケティング/,generated,2026-03-28 06:18:56,
86,AI時代価値不安ビジネス層,AI時代の人間価値,比較検討,福岡イベント検索,https://xserver-n8n-467911.web.app/lp/ai時代価値不安ビジネス層/ai時代の人間価値/比較検討/福岡イベント検索/,generated,2026-03-28 06:19:03,
87,AI時代価値不安ビジネス層,AI時代の人間価値,比較検討,AI時代人間価値文脈,https://xserver-n8n-467911.web.app/lp/ai時代価値不安ビジネス層/ai時代の人間価値/比較検討/ai時代人間価値文脈/,generated,2026-03-28 06:19:06,
85,AI時代価値不安ビジネス層,AI時代の人間価値,比較検討,講師名検索,https://xserver-n8n-467911.web.app/lp/ai時代価値不安ビジネス層/ai時代の人間価値/比較検討/講師名検索/,generated,2026-03-28 06:19:07,
88,AI時代価値不安ビジネス層,AI時代の人間価値,比較検討,自己変容文脈,https://xserver-n8n-467911.web.app/lp/ai時代価値不安ビジネス層/ai時代の人間価値/比較検討/自己変容文脈/,generated,2026-03-28 06:19:08,
61,AI時代価値不安ビジネス層,AI時代の人間価値,問題認識,SNS広告,https://xserver-n8n-467911.web.app/lp/ai時代価値不安ビジネス層/ai時代の人間価値/問題認識/sns広告/,generated,2026-03-28 06:19:10,
90,AI時代価値不安ビジネス層,AI時代の人間価値,比較検討,既存参加者周辺流入,https://xserver-n8n-467911.web.app/lp/ai時代価値不安ビジネス層/ai時代の人間価値/比較検討/既存参加者周辺流入/,generated,2026-03-28 06:19:11,
62,AI時代価値不安ビジネス層,AI時代の人間価値,問題認識,リマーケティング,https://xserver-n8n-467911.web.app/lp/ai時代価値不安ビジネス層/ai時代の人間価値/問題認識/リマーケティング/,generated,2026-03-28 06:19:11,
63,AI時代価値不安ビジネス層,AI時代の人間価値,問題認識,指名検索,https://xserver-n8n-467911.web.app/lp/ai時代価値不安ビジネス層/ai時代の人間価値/問題認識/指名検索/,generated,2026-03-28 06:19:12,
64,AI時代価値不安ビジネス層,AI時代の人間価値,問題認識,コンセプト訴求記事,https://xserver-n8n-467911.web.app/lp/ai時代価値不安ビジネス層/ai時代の人間価値/問題認識/コンセプト訴求記事/,generated,2026-03-28 06:19:13,
65,AI時代価値不安ビジネス層,AI時代の人間価値,問題認識,講師名検索,https://xserver-n8n-467911.web.app/lp/ai時代価値不安ビジネス層/ai時代の人間価値/問題認識/講師名検索/,generated,2026-03-28 06:19:13,
66,AI時代価値不安ビジネス層,AI時代の人間価値,問題認識,福岡イベント検索,https://xserver-n8n-467911.web.app/lp/ai時代価値不安ビジネス層/ai時代の人間価値/問題認識/福岡イベント検索/,generated,2026-03-28 06:19:13,
89,AI時代価値不安ビジネス層,AI時代の人間価値,比較検討,友人紹介,https://xserver-n8n-467911.web.app/lp/ai時代価値不安ビジネス層/ai時代の人間価値/比較検討/友人紹介/,generated,2026-03-28 06:19:13,
67,AI時代価値不安ビジネス層,AI時代の人間価値,問題認識,AI時代人間価値文脈,https://xserver-n8n-467911.web.app/lp/ai時代価値不安ビジネス層/ai時代の人間価値/問題認識/ai時代人間価値文脈/,generated,2026-03-28 06:19:22,
68,AI時代価値不安ビジネス層,AI時代の人間価値,問題認識,自己変容文脈,https://xserver-n8n-467911.web.app/lp/ai時代価値不安ビジネス層/ai時代の人間価値/問題認識/自己変容文脈/,generated,2026-03-28 06:19:25,
71,AI時代価値不安ビジネス層,AI時代の人間価値,解決策探索,SNS広告,https://xserver-n8n-467911.web.app/lp/ai時代価値不安ビジネス層/ai時代の人間価値/解決策探索/sns広告/,generated,2026-03-28 06:19:28,
70,AI時代価値不安ビジネス層,AI時代の人間価値,問題認識,既存参加者周辺流入,https://xserver-n8n-467911.web.app/lp/ai時代価値不安ビジネス層/ai時代の人間価値/問題認識/既存参加者周辺流入/,generated,2026-03-28 06:19:29,
72,AI時代価値不安ビジネス層,AI時代の人間価値,解決策探索,リマーケティング,https://xserver-n8n-467911.web.app/lp/ai時代価値不安ビジネス層/ai時代の人間価値/解決策探索/リマーケティング/,generated,2026-03-28 06:19:29,
69,AI時代価値不安ビジネス層,AI時代の人間価値,問題認識,友人紹介,https://xserver-n8n-467911.web.app/lp/ai時代価値不安ビジネス層/ai時代の人間価値/問題認識/友人紹介/,generated,2026-03-28 06:19:30,
91,AI時代価値不安ビジネス層,AI時代の人間価値,今すぐ申込,SNS広告,https://xserver-n8n-467911.web.app/lp/ai時代価値不安ビジネス層/ai時代の人間価値/今すぐ申込/sns広告/,generated,2026-03-28 06:19:34,
92,AI時代価値不安ビジネス層,AI時代の人間価値,今すぐ申込,リマーケティング,https://xserver-n8n-467911.web.app/lp/ai時代価値不安ビジネス層/ai時代の人間価値/今すぐ申込/リマーケティング/,generated,2026-03-28 06:19:34,
94,AI時代価値不安ビジネス層,AI時代の人間価値,今すぐ申込,コンセプト訴求記事,https://xserver-n8n-467911.web.app/lp/ai時代価値不安ビジネス層/ai時代の人間価値/今すぐ申込/コンセプト訴求記事/,generated,2026-03-28 06:19:37,
95,AI時代価値不安ビジネス層,AI時代の人間価値,今すぐ申込,講師名検索,https://xserver-n8n-467911.web.app/lp/ai時代価値不安ビジネス層/ai時代の人間価値/今すぐ申込/講師名検索/,generated,2026-03-28 06:19:37,
96,AI時代価値不安ビジネス層,AI時代の人間価値,今すぐ申込,福岡イベント検索,https://xserver-n8n-467911.web.app/lp/ai時代価値不安ビジネス層/ai時代の人間価値/今すぐ申込/福岡イベント検索/,generated,2026-03-28 06:19:37,
93,AI時代価値不安ビジネス層,AI時代の人間価値,今すぐ申込,指名検索,https://xserver-n8n-467911.web.app/lp/ai時代価値不安ビジネス層/ai時代の人間価値/今すぐ申込/指名検索/,generated,2026-03-28 06:19:37,
74,AI時代価値不安ビジネス層,AI時代の人間価値,解決策探索,コンセプト訴求記事,https://xserver-n8n-467911.web.app/lp/ai時代価値不安ビジネス層/ai時代の人間価値/解決策探索/コンセプト訴求記事/,generated,2026-03-28 06:19:39,
73,AI時代価値不安ビジネス層,AI時代の人間価値,解決策探索,指名検索,https://xserver-n8n-467911.web.app/lp/ai時代価値不安ビジネス層/ai時代の人間価値/解決策探索/指名検索/,generated,2026-03-28 06:19:42,
78,AI時代価値不安ビジネス層,AI時代の人間価値,解決策探索,自己変容文脈,https://xserver-n8n-467911.web.app/lp/ai時代価値不安ビジネス層/ai時代の人間価値/解決策探索/自己変容文脈/,generated,2026-03-28 06:19:43,
76,AI時代価値不安ビジネス層,AI時代の人間価値,解決策探索,福岡イベント検索,https://xserver-n8n-467911.web.app/lp/ai時代価値不安ビジネス層/ai時代の人間価値/解決策探索/福岡イベント検索/,generated,2026-03-28 06:19:43,
77,AI時代価値不安ビジネス層,AI時代の人間価値,解決策探索,AI時代人間価値文脈,https://xserver-n8n-467911.web.app/lp/ai時代価値不安ビジネス層/ai時代の人間価値/解決策探索/ai時代人間価値文脈/,generated,2026-03-28 06:19:44,
75,AI時代価値不安ビジネス層,AI時代の人間価値,解決策探索,講師名検索,https://xserver-n8n-467911.web.app/lp/ai時代価値不安ビジネス層/ai時代の人間価値/解決策探索/講師名検索/,generated,2026-03-28 06:19:45,
